"year","name","n"
2020-07-24,"AR",879
2020-07-25,"AR",749
2020-07-26,"AR",623
2020-07-27,"AR",725
2020-07-28,"AR",719
2020-07-29,"AR",756
2020-07-30,"AR",752
2020-07-31,"AR",782
2020-08-01,"AR",661
2020-08-02,"AR",514
2020-08-03,"AR",824
2020-08-04,"AR",773
2020-08-05,"AR",878
2020-08-06,"AR",688
2020-08-07,"AR",959
2020-08-08,"AR",785
2020-08-09,"AR",548
2020-08-10,"AR",618
2020-08-11,"AR",395
2020-08-12,"AR",713
2020-08-13,"AR",637
2020-08-14,"AR",607
2020-08-15,"AR",693
2020-08-16,"AR",660
2020-08-17,"AR",393
2020-08-18,"AR",399
2020-08-19,"AR",728
2020-08-20,"AR",561
2020-08-21,"AR",856
2020-08-22,"AR",539
2020-08-23,"AR",378
2020-08-24,"AR",304
2020-08-25,"AR",486
2020-08-26,"AR",675
2020-08-27,"AR",710
2020-08-28,"AR",829
2020-08-29,"AR",709
2020-08-30,"AR",475
2020-08-31,"AR",368
2020-09-01,"AR",280
2020-09-02,"AR",556
2020-09-03,"AR",896
2020-09-04,"AR",893
2020-09-05,"AR",531
2020-09-06,"AR",674
2020-09-07,"AR",350
2020-09-08,"AR",312
2020-09-09,"AR",437
2020-09-10,"AR",438
2020-09-11,"AR",937
2020-09-12,"AR",0
2020-09-13,"AR",0
2020-09-14,"AR",2375
2020-09-15,"AR",763
2020-09-16,"AR",999
2020-09-17,"AR",915
2020-09-18,"AR",785
2020-09-19,"AR",1050
2020-09-20,"AR",521
2020-09-21,"AR",646
2020-09-22,"AR",711
2020-09-23,"AR",950
2020-09-24,"AR",932
2020-09-25,"AR",909
2020-09-26,"AR",718
2020-09-27,"AR",572
2020-09-28,"AR",679
2020-09-29,"AR",714
2020-09-30,"AR",923
2020-10-01,"AR",1065
2020-10-02,"AR",879
2020-10-03,"AR",822
2020-10-04,"AR",460
2020-10-05,"AR",453
2020-10-06,"AR",740
2020-10-07,"AR",745
2020-10-08,"AR",1294
2020-10-09,"AR",1171
2020-10-10,"AR",877
2020-10-11,"AR",573
2020-10-12,"AR",638
2020-10-13,"AR",689
2020-10-14,"AR",1026
2020-10-15,"AR",1398
2020-10-16,"AR",941
2020-10-17,"AR",880
2020-10-18,"AR",631
2020-10-19,"AR",539
2020-10-20,"AR",873
2020-10-21,"AR",1117
2020-10-22,"AR",1141
2020-10-23,"AR",1255
2020-10-24,"AR",1254
2020-10-25,"AR",676
2020-10-26,"AR",599
2020-10-27,"AR",1059
2020-10-28,"AR",964
2020-10-29,"AR",1082
2020-10-30,"AR",1132
2020-10-31,"AR",1320
2020-11-01,"AR",1335
2020-11-02,"AR",551
2020-11-03,"AR",810
2020-11-04,"AR",1426
2020-11-05,"AR",1560
2020-11-06,"AR",1758
2020-11-07,"AR",1554
2020-11-08,"AR",925
2020-11-09,"AR",881
2020-11-10,"AR",1509
2020-11-11,"AR",1861
2020-11-12,"AR",1744
2020-11-13,"AR",2186
2020-11-14,"AR",1878
2020-11-15,"AR",816
2020-11-16,"AR",1294
2020-11-17,"AR",1527
2020-11-18,"AR",1544
2020-11-19,"AR",2234
2020-11-20,"AR",2040
2020-11-21,"AR",1706
2020-11-22,"AR",1377
2020-11-23,"AR",1237
2020-11-24,"AR",2047
2020-11-25,"AR",1997
2020-11-26,"AR",2182
2020-11-27,"AR",925
2020-11-28,"AR",1244
2020-11-29,"AR",1186
2020-11-30,"AR",1452
2020-12-01,"AR",1942
2020-12-02,"AR",2215
2020-12-03,"AR",2704
2020-12-04,"AR",2834
2020-12-05,"AR",2222
2020-12-06,"AR",1445
2020-12-07,"AR",1016
2020-12-08,"AR",2360
2020-12-09,"AR",2312
2020-12-10,"AR",2081
2020-12-11,"AR",2730
2020-12-12,"AR",2602
2020-12-13,"AR",1278
2020-12-14,"AR",1316
2020-12-15,"AR",2195
2020-12-16,"AR",2565
2020-12-17,"AR",3072
2020-12-18,"AR",2853
2020-12-19,"AR",2681
2020-12-20,"AR",1510
2020-12-21,"AR",1504
2020-12-22,"AR",1974
2020-12-23,"AR",2824
2020-12-24,"AR",3314
2020-12-25,"AR",2088
2020-12-26,"AR",747
2020-12-27,"AR",917
2020-12-28,"AR",1630
2020-12-29,"AR",2738
2020-12-30,"AR",3180
2020-12-31,"AR",2605
2021-01-01,"AR",4295
2021-01-02,"AR",2195
2021-01-03,"AR",2017
2021-01-04,"AR",1194
2021-01-05,"AR",4089
2021-01-06,"AR",3796
2021-01-07,"AR",3248
2021-01-08,"AR",2964
2021-01-09,"AR",2864
2021-01-10,"AR",3329
2021-01-11,"AR",1205
2021-01-12,"AR",3333
2021-01-13,"AR",2491
2021-01-14,"AR",2366
2021-01-15,"AR",3084
2021-01-16,"AR",2565
2021-01-17,"AR",1008
2021-01-18,"AR",1119
2021-01-19,"AR",1278
2021-01-20,"AR",2502
2021-01-21,"AR",2871
2021-01-22,"AR",2063
2021-01-23,"AR",1852
2021-01-24,"AR",1098
2021-01-25,"AR",651
2021-01-26,"AR",2535
2021-01-27,"AR",1810
2021-01-28,"AR",1868
2021-01-29,"AR",1696
2021-01-30,"AR",1797
2021-01-31,"AR",859
2021-02-01,"AR",1220
2021-02-02,"AR",1578
2021-02-03,"AR",2418
2021-02-04,"AR",2430
2021-02-05,"AR",1791
2021-02-06,"AR",1328
2021-02-07,"AR",709
2021-02-08,"AR",656
2021-02-09,"AR",1448
2021-02-10,"AR",1083
2021-02-11,"AR",1136
2021-02-12,"AR",658
2021-02-13,"AR",982
2021-02-14,"AR",420
2021-02-15,"AR",328
2021-02-16,"AR",196
2021-02-17,"AR",669
2021-02-18,"AR",259
2021-02-19,"AR",253
2021-02-20,"AR",513
2021-02-21,"AR",296
2021-02-22,"AR",273
2021-02-23,"AR",884
2021-02-24,"AR",771
2021-02-25,"AR",731
2021-02-26,"AR",515
2021-02-27,"AR",536
2021-02-28,"AR",2653
2021-03-01,"AR",209
2021-03-02,"AR",410
2021-03-03,"AR",375
2021-03-04,"AR",402
2021-03-05,"AR",557
2021-03-06,"AR",344
2021-03-07,"AR",167
2021-03-08,"AR",142
2021-03-09,"AR",444
2021-03-10,"AR",348
2021-03-11,"AR",333
2021-03-12,"AR",462
2021-03-13,"AR",334
2021-03-14,"AR",140
2021-03-15,"AR",121
2021-03-16,"AR",393
2021-03-17,"AR",296
2021-03-18,"AR",287
2021-03-19,"AR",222
2021-03-20,"AR",276
2021-03-21,"AR",113
2021-03-22,"AR",55
2021-03-23,"AR",237
2021-03-24,"AR",479
2021-03-25,"AR",325
2021-03-26,"AR",178
2021-03-27,"AR",168
2021-03-28,"AR",68
2021-03-29,"AR",97
2021-03-30,"AR",324
2021-03-31,"AR",209
2021-04-01,"AR",205
2021-04-02,"AR",138
2021-04-03,"AR",220
2021-04-04,"AR",86
2020-01-22,"AZ",0
2020-01-23,"AZ",0
2020-01-24,"AZ",0
2020-01-25,"AZ",0
2020-01-26,"AZ",1
2020-01-27,"AZ",0
2020-01-28,"AZ",0
2020-01-29,"AZ",0
2020-01-30,"AZ",0
2020-01-31,"AZ",0
2020-02-01,"AZ",0
2020-02-02,"AZ",0
2020-02-03,"AZ",0
2020-02-04,"AZ",0
2020-02-05,"AZ",0
2020-02-06,"AZ",0
2020-02-07,"AZ",0
2020-02-08,"AZ",0
2020-02-09,"AZ",0
2020-02-10,"AZ",0
2020-02-11,"AZ",0
2020-02-12,"AZ",0
2020-02-13,"AZ",0
2020-02-14,"AZ",0
2020-02-15,"AZ",0
2020-02-16,"AZ",0
2020-02-17,"AZ",0
2020-02-18,"AZ",0
2020-02-19,"AZ",0
2020-02-20,"AZ",0
2020-02-21,"AZ",0
2020-02-22,"AZ",0
2020-02-23,"AZ",0
2020-02-24,"AZ",0
2020-02-25,"AZ",0
2020-02-26,"AZ",0
2020-02-27,"AZ",0
2020-02-28,"AZ",0
2020-02-29,"AZ",0
2020-03-01,"AZ",0
2020-03-02,"AZ",0
2020-03-03,"AZ",0
2020-03-04,"AZ",0
2020-03-05,"AZ",0
2020-03-06,"AZ",1
2020-03-07,"AZ",2
2020-03-08,"AZ",0
2020-03-09,"AZ",2
2020-03-10,"AZ",0
2020-03-11,"AZ",4
2020-03-12,"AZ",0
2020-03-13,"AZ",0
2020-03-14,"AZ",2
2020-03-15,"AZ",0
2020-03-16,"AZ",6
2020-03-17,"AZ",2
2020-03-18,"AZ",7
2020-03-19,"AZ",17
2020-03-20,"AZ",18
2020-03-21,"AZ",40
2020-03-22,"AZ",48
2020-03-23,"AZ",82
2020-03-24,"AZ",94
2020-03-25,"AZ",75
2020-03-26,"AZ",107
2020-03-27,"AZ",155
2020-03-28,"AZ",110
2020-03-29,"AZ",146
2020-03-30,"AZ",235
2020-03-31,"AZ",135
2020-04-01,"AZ",125
2020-04-02,"AZ",182
2020-04-03,"AZ",173
2020-04-04,"AZ",249
2020-04-05,"AZ",251
2020-04-06,"AZ",187
2020-04-07,"AZ",119
2020-04-08,"AZ",151
2020-04-09,"AZ",292
2020-04-10,"AZ",93
2020-04-11,"AZ",282
2020-04-12,"AZ",146
2020-04-13,"AZ",162
2020-04-14,"AZ",97
2020-04-15,"AZ",164
2020-04-16,"AZ",272
2020-04-17,"AZ",273
2020-04-18,"AZ",211
2020-04-19,"AZ",210
2020-04-20,"AZ",136
2020-04-21,"AZ",187
2020-04-22,"AZ",208
2020-04-23,"AZ",309
2020-04-24,"AZ",275
2020-04-25,"AZ",237
2020-04-26,"AZ",246
2020-04-27,"AZ",190
2020-04-28,"AZ",232
2020-04-29,"AZ",254
2020-04-30,"AZ",446
2020-05-01,"AZ",313
2020-05-02,"AZ",403
2020-05-03,"AZ",276
2020-05-04,"AZ",279
2020-05-05,"AZ",385
2020-05-06,"AZ",402
2020-05-07,"AZ",238
2020-05-08,"AZ",582
2020-05-09,"AZ",434
2020-05-10,"AZ",158
2020-05-11,"AZ",261
2020-05-12,"AZ",356
2020-05-13,"AZ",440
2020-05-14,"AZ",498
2020-05-15,"AZ",495
2020-05-16,"AZ",463
2020-05-17,"AZ",306
2020-05-18,"AZ",233
2020-05-19,"AZ",396
2020-05-20,"AZ",331
2020-05-21,"AZ",418
2020-05-22,"AZ",292
2020-05-23,"AZ",432
2020-05-24,"AZ",300
2020-05-25,"AZ",221
2020-05-26,"AZ",222
2020-05-27,"AZ",479
2020-05-28,"AZ",502
2020-05-29,"AZ",702
2020-05-30,"AZ",790
2020-05-31,"AZ",864
2020-06-01,"AZ",4
2020-06-02,"AZ",1126
2020-06-03,"AZ",971
2020-06-04,"AZ",533
2020-06-05,"AZ",1578
2020-06-06,"AZ",1120
2020-06-07,"AZ",1438
2020-06-08,"AZ",788
2020-06-09,"AZ",619
2020-06-10,"AZ",1556
2020-06-11,"AZ",1411
2020-06-12,"AZ",1655
2020-06-13,"AZ",1540
2020-06-14,"AZ",1233
2020-06-15,"AZ",1014
2020-06-16,"AZ",2392
2020-06-17,"AZ",1827
2020-06-18,"AZ",2519
2020-06-19,"AZ",3245
2020-06-20,"AZ",3110
2020-06-21,"AZ",2592
2020-06-22,"AZ",2196
2020-06-23,"AZ",3767
2020-06-24,"AZ",1620
2020-06-25,"AZ",3057
2020-06-26,"AZ",3428
2020-06-27,"AZ",3591
2020-06-28,"AZ",3858
2020-06-29,"AZ",625
2020-06-30,"AZ",4682
2020-07-01,"AZ",4878
2020-07-02,"AZ",3333
2020-07-03,"AZ",4433
2020-07-04,"AZ",2695
2020-07-05,"AZ",3536
2020-07-06,"AZ",3352
2020-07-07,"AZ",3653
2020-07-08,"AZ",3520
2020-07-09,"AZ",4057
2020-07-10,"AZ",4221
2020-07-11,"AZ",3038
2020-07-12,"AZ",2537
2020-07-13,"AZ",1357
2020-07-14,"AZ",4273
2020-07-15,"AZ",3257
2020-07-16,"AZ",3259
2020-07-17,"AZ",3910
2020-07-18,"AZ",2742
2020-07-19,"AZ",2359
2020-07-20,"AZ",1559
2020-07-21,"AZ",3500
2020-07-22,"AZ",1926
2020-07-23,"AZ",2335
2020-07-24,"AZ",3349
2020-07-25,"AZ",3748
2020-07-26,"AZ",1973
2020-07-27,"AZ",1813
2020-07-28,"AZ",2107
2020-07-29,"AZ",2339
2020-07-30,"AZ",2525
2020-07-31,"AZ",3212
2020-08-01,"AZ",2992
2020-08-02,"AZ",1465
2020-08-03,"AZ",1030
2020-08-04,"AZ",1008
2020-08-05,"AZ",1698
2020-08-06,"AZ",1444
2020-08-07,"AZ",1406
2020-08-08,"AZ",1054
2020-08-09,"AZ",816
2020-08-10,"AZ",600
2020-08-11,"AZ",1213
2020-08-12,"AZ",706
2020-08-13,"AZ",1351
2020-08-14,"AZ",928
2020-08-15,"AZ",933
2020-08-16,"AZ",883
2020-08-17,"AZ",468
2020-08-18,"AZ",915
2020-08-19,"AZ",637
2020-08-20,"AZ",723
2020-08-21,"AZ",619
2020-08-22,"AZ",996
2020-08-23,"AZ",207
2020-08-24,"AZ",311
2020-08-25,"AZ",859
2020-08-26,"AZ",187
2020-08-27,"AZ",680
2020-08-28,"AZ",519
2020-08-29,"AZ",629
2020-08-30,"AZ",374
2020-08-31,"AZ",174
2020-09-01,"AZ",507
2020-09-02,"AZ",519
2020-09-03,"AZ",1091
2020-09-04,"AZ",728
2020-09-05,"AZ",836
2020-09-06,"AZ",250
2020-09-07,"AZ",198
2020-09-08,"AZ",81
2020-09-09,"AZ",496
2020-09-10,"AZ",461
2020-09-11,"AZ",521
2020-09-12,"AZ",605
2020-09-13,"AZ",384
2020-09-14,"AZ",213
2020-09-15,"AZ",484
2020-09-16,"AZ",695
2020-09-17,"AZ",1721
2020-09-18,"AZ",1313
2020-09-19,"AZ",610
2020-09-20,"AZ",469
2020-09-21,"AZ",1233
2020-09-22,"AZ",0
2020-09-23,"AZ",438
2020-09-24,"AZ",566
2020-09-25,"AZ",518
2020-09-26,"AZ",457
2020-09-27,"AZ",412
2020-09-28,"AZ",273
2020-09-29,"AZ",675
2020-09-30,"AZ",323
2020-10-01,"AZ",705
2020-10-02,"AZ",551
2020-10-03,"AZ",636
2020-10-04,"AZ",355
2020-10-05,"AZ",316
2020-10-06,"AZ",864
2020-10-07,"AZ",604
2020-10-08,"AZ",863
2020-10-09,"AZ",683
2020-10-10,"AZ",894
2020-10-11,"AZ",597
2020-10-12,"AZ",475
2020-10-13,"AZ",683
2020-10-14,"AZ",902
2020-10-15,"AZ",1113
2020-10-16,"AZ",738
2020-10-17,"AZ",921
2020-10-18,"AZ",742
2020-10-19,"AZ",714
2020-10-20,"AZ",1074
2020-10-21,"AZ",975
2020-10-22,"AZ",994
2020-10-23,"AZ",975
2020-10-24,"AZ",890
2020-10-25,"AZ",1392
2020-10-26,"AZ",800
2020-10-27,"AZ",1156
2020-10-28,"AZ",1046
2020-10-29,"AZ",1315
2020-10-30,"AZ",1565
2020-10-31,"AZ",1901
2020-11-01,"AZ",1527
2020-11-02,"AZ",666
2020-11-03,"AZ",1679
2020-11-04,"AZ",814
2020-11-05,"AZ",2135
2020-11-06,"AZ",1996
2020-11-07,"AZ",2621
2020-11-08,"AZ",1880
2020-11-09,"AZ",417
2020-11-10,"AZ",3452
2020-11-11,"AZ",2030
2020-11-12,"AZ",1399
2020-11-13,"AZ",3015
2020-11-14,"AZ",3476
2020-11-15,"AZ",2382
2020-11-16,"AZ",1477
2020-11-17,"AZ",2984
2020-11-18,"AZ",3206
2020-11-19,"AZ",4123
2020-11-20,"AZ",4471
2020-11-21,"AZ",3638
2020-11-22,"AZ",4331
2020-11-23,"AZ",2659
2020-11-24,"AZ",4543
2020-11-25,"AZ",3982
2020-11-26,"AZ",3475
2020-11-27,"AZ",4314
2020-11-28,"AZ",4136
2020-11-29,"AZ",3221
2020-11-30,"AZ",822
2020-12-01,"AZ",10322
2020-12-02,"AZ",3840
2020-12-03,"AZ",5442
2020-12-04,"AZ",5680
2020-12-05,"AZ",6799
2020-12-06,"AZ",5376
2020-12-07,"AZ",1566
2020-12-08,"AZ",12315
2020-12-09,"AZ",4444
2020-12-10,"AZ",4928
2020-12-11,"AZ",6983
2020-12-12,"AZ",8076
2020-12-13,"AZ",6676
2020-12-14,"AZ",10666
2020-12-15,"AZ",4441
2020-12-16,"AZ",4848
2020-12-17,"AZ",5817
2020-12-18,"AZ",7635
2020-12-19,"AZ",5560
2020-12-20,"AZ",5366
2020-12-21,"AZ",0
2020-12-22,"AZ",0
2020-12-23,"AZ",0
2020-12-24,"AZ",0
2020-12-25,"AZ",0
2020-12-26,"AZ",0
2020-12-27,"AZ",0
2020-12-28,"AZ",39523.5000000001
2020-12-29,"AZ",2799
2020-12-30,"AZ",5267
2020-12-31,"AZ",7718
2021-01-01,"AZ",10060
2021-01-02,"AZ",8881
2021-01-03,"AZ",17236
2021-01-04,"AZ",5139
2021-01-05,"AZ",5916
2021-01-06,"AZ",7237
2021-01-07,"AZ",9909
2021-01-08,"AZ",11663
2021-01-09,"AZ",11097
2021-01-10,"AZ",11201
2021-01-11,"AZ",8995
2021-01-12,"AZ",8558
2021-01-13,"AZ",5628
2021-01-14,"AZ",7312
2021-01-15,"AZ",9147
2021-01-16,"AZ",8715
2021-01-17,"AZ",6981
2021-01-18,"AZ",5400
2021-01-19,"AZ",6417
2021-01-20,"AZ",4845
2021-01-21,"AZ",9397
2021-01-22,"AZ",8099
2021-01-23,"AZ",7317
2021-01-24,"AZ",7217
2021-01-25,"AZ",5314
2021-01-26,"AZ",4755
2021-01-27,"AZ",5918
2021-01-28,"AZ",4671
2021-01-29,"AZ",5028
2021-01-30,"AZ",5119
2021-01-31,"AZ",5025
2021-02-01,"AZ",3741
2021-02-02,"AZ",2937
2021-02-03,"AZ",2285
2021-02-04,"AZ",4413
2021-02-05,"AZ",3821
2021-02-06,"AZ",3488
2021-02-07,"AZ",1544
2021-02-08,"AZ",2254
2021-02-09,"AZ",4374
2021-02-10,"AZ",1990
2021-02-11,"AZ",1872
2021-02-12,"AZ",2409
2021-02-13,"AZ",1792
2021-02-14,"AZ",1945
2021-02-15,"AZ",1339
2021-02-16,"AZ",1132
2021-02-17,"AZ",1315
2021-02-18,"AZ",1143
2021-02-19,"AZ",1918
2021-02-20,"AZ",2041
2021-02-21,"AZ",1810
2021-02-22,"AZ",0
2021-02-23,"AZ",0
2021-02-24,"AZ",0
2021-02-25,"AZ",0
2021-02-26,"AZ",0
2021-02-27,"AZ",8810
2021-02-28,"AZ",950
2021-03-01,"AZ",0
2021-03-02,"AZ",942
2021-03-03,"AZ",1283
2021-03-04,"AZ",1156
2021-03-05,"AZ",2276
2021-03-06,"AZ",0
2021-03-07,"AZ",3537
2021-03-08,"AZ",880
2021-03-09,"AZ",0
2021-03-10,"AZ",899
2021-03-11,"AZ",2019
2021-03-12,"AZ",1370
2021-03-13,"AZ",814
2021-03-14,"AZ",0
2021-03-15,"AZ",678
2021-03-16,"AZ",491
2021-03-17,"AZ",983
2021-03-18,"AZ",331
2021-03-19,"AZ",162
2021-03-20,"AZ",0
2021-03-21,"AZ",1357
2021-03-22,"AZ",0
2021-03-23,"AZ",510
2021-03-24,"AZ",600
2021-03-25,"AZ",0
2021-03-26,"AZ",703
2021-03-27,"AZ",1173
2021-03-28,"AZ",0
2021-03-29,"AZ",722
2021-03-30,"AZ",578
2021-03-31,"AZ",692
2021-04-01,"AZ",389
2021-04-02,"AZ",901
2021-04-03,"AZ",1154
2021-04-04,"AZ",0
2020-01-22,"CA",0
2020-01-23,"CA",0
2020-01-24,"CA",0
2020-01-25,"CA",0
2020-01-26,"CA",2
2020-01-27,"CA",1
2020-01-28,"CA",0
2020-01-29,"CA",1
2020-01-30,"CA",0
2020-01-31,"CA",0
2020-02-01,"CA",0
2020-02-02,"CA",0
2020-02-03,"CA",2
2020-02-04,"CA",0
2020-02-05,"CA",0
2020-02-06,"CA",0
2020-02-07,"CA",0
2020-02-08,"CA",0
2020-02-09,"CA",0
2020-02-10,"CA",0
2020-02-11,"CA",1
2020-02-12,"CA",0
2020-02-13,"CA",1
2020-02-14,"CA",0
2020-02-15,"CA",0
2020-02-16,"CA",0
2020-02-17,"CA",0
2020-02-18,"CA",1
2020-02-19,"CA",0
2020-02-20,"CA",0
2020-02-21,"CA",3
2020-02-22,"CA",0
2020-02-23,"CA",0
2020-02-24,"CA",1
2020-02-25,"CA",0
2020-02-26,"CA",2
2020-02-27,"CA",1
2020-02-28,"CA",2
2020-02-29,"CA",4
2020-03-01,"CA",0
2020-03-02,"CA",8
2020-03-03,"CA",4
2020-03-04,"CA",14
2020-03-05,"CA",14
2020-03-06,"CA",17
2020-03-07,"CA",19
2020-03-08,"CA",12
2020-03-09,"CA",63
2020-03-10,"CA",27
2020-03-11,"CA",41
2020-03-12,"CA",26
2020-03-13,"CA",118
2020-03-14,"CA",98
2020-03-15,"CA",117
2020-03-16,"CA",119
2020-03-17,"CA",183
2020-03-18,"CA",184
2020-03-19,"CA",211
2020-03-20,"CA",279
2020-03-21,"CA",207
2020-03-22,"CA",301
2020-03-23,"CA",482
2020-03-24,"CA",403
2020-03-25,"CA",528
2020-03-26,"CA",850
2020-03-27,"CA",858
2020-03-28,"CA",832
2020-03-29,"CA",649
2020-03-30,"CA",936
2020-03-31,"CA",1172
2020-04-01,"CA",1357
2020-04-02,"CA",1225
2020-04-03,"CA",1358
2020-04-04,"CA",1300
2020-04-05,"CA",1301
2020-04-06,"CA",1189
2020-04-07,"CA",1161
2020-04-08,"CA",1485
2020-04-09,"CA",1145
2020-04-10,"CA",1230
2020-04-11,"CA",996
2020-04-12,"CA",871
2020-04-13,"CA",1004
2020-04-14,"CA",1422
2020-04-15,"CA",1238
2020-04-16,"CA",1029
2020-04-17,"CA",1294
2020-04-18,"CA",1409
2020-04-19,"CA",762
2020-04-20,"CA",2278
2020-04-21,"CA",1945
2020-04-22,"CA",1874
2020-04-23,"CA",1868
2020-04-24,"CA",1761
2020-04-25,"CA",1248
2020-04-26,"CA",1108
2020-04-27,"CA",1499
2020-04-28,"CA",1242
2020-04-29,"CA",2381
2020-04-30,"CA",1527
2020-05-01,"CA",1931
2020-05-02,"CA",1443
2020-05-03,"CA",1251
2020-05-04,"CA",1244
2020-05-05,"CA",2561
2020-05-06,"CA",1949
2020-05-07,"CA",1672
2020-05-08,"CA",2194
2020-05-09,"CA",2232
2020-05-10,"CA",1196
2020-05-11,"CA",1422
2020-05-12,"CA",1621
2020-05-13,"CA",2055
2020-05-14,"CA",1827
2020-05-15,"CA",2039
2020-05-16,"CA",1836
2020-05-17,"CA",1380
2020-05-18,"CA",1737
2020-05-19,"CA",1958
2020-05-20,"CA",2222
2020-05-21,"CA",2232
2020-05-22,"CA",2454
2020-05-23,"CA",1886
2020-05-24,"CA",1785
2020-05-25,"CA",2224
2020-05-26,"CA",3178
2020-05-27,"CA",2026
2020-05-28,"CA",2137
2020-05-29,"CA",2637
2020-05-30,"CA",3485
2020-05-31,"CA",2567
2020-06-01,"CA",2504
2020-06-02,"CA",2314
2020-06-03,"CA",2325
2020-06-04,"CA",3149
2020-06-05,"CA",3318
2020-06-06,"CA",2652
2020-06-07,"CA",2383
2020-06-08,"CA",2536
2020-06-09,"CA",2979
2020-06-10,"CA",2873
2020-06-11,"CA",3502
2020-06-12,"CA",3761
2020-06-13,"CA",3315
2020-06-14,"CA",2655
2020-06-15,"CA",2718
2020-06-16,"CA",3358
2020-06-17,"CA",4280
2020-06-18,"CA",3765
2020-06-19,"CA",3587
2020-06-20,"CA",3746
2020-06-21,"CA",3268
2020-06-22,"CA",6666
2020-06-23,"CA",6242
2020-06-24,"CA",4842
2020-06-25,"CA",5000
2020-06-26,"CA",5528
2020-06-27,"CA",3872
2020-06-28,"CA",4082
2020-06-29,"CA",8114
2020-06-30,"CA",8323
2020-07-01,"CA",6648
2020-07-02,"CA",9214
2020-07-03,"CA",4351
2020-07-04,"CA",1632
2020-07-05,"CA",3758
2020-07-06,"CA",17125
2020-07-07,"CA",10428
2020-07-08,"CA",7840
2020-07-09,"CA",8968
2020-07-10,"CA",10930
2020-07-11,"CA",7102
2020-07-12,"CA",6088
2020-07-13,"CA",9186
2020-07-14,"CA",11337
2020-07-15,"CA",8287
2020-07-16,"CA",10052
2020-07-17,"CA",6809
2020-07-18,"CA",8999
2020-07-19,"CA",5864
2020-07-20,"CA",11599
2020-07-21,"CA",10790
2020-07-22,"CA",12188
2020-07-23,"CA",9680
2020-07-24,"CA",9194
2020-07-25,"CA",7966
2020-07-26,"CA",4467
2020-07-27,"CA",10580
2020-07-28,"CA",9995
2020-07-29,"CA",12075
2020-07-30,"CA",8798
2020-07-31,"CA",8111
2020-08-01,"CA",6821
2020-08-02,"CA",4314
2020-08-03,"CA",8801
2020-08-04,"CA",5810
2020-08-05,"CA",5724
2020-08-06,"CA",8089
2020-08-07,"CA",8536
2020-08-08,"CA",5506
2020-08-09,"CA",6244
2020-08-10,"CA",10874
2020-08-11,"CA",14041
2020-08-12,"CA",9084
2020-08-13,"CA",8204
2020-08-14,"CA",10470
2020-08-15,"CA",6638
2020-08-16,"CA",4525
2020-08-17,"CA",9964
2020-08-18,"CA",6171
2020-08-19,"CA",6802
2020-08-20,"CA",6090
2020-08-21,"CA",7319
2020-08-22,"CA",3896
2020-08-23,"CA",3729
2020-08-24,"CA",7825
2020-08-25,"CA",6049
2020-08-26,"CA",5330
2020-08-27,"CA",5291
2020-08-28,"CA",4529
2020-08-29,"CA",4428
2020-08-30,"CA",2689
2020-08-31,"CA",7828
2020-09-01,"CA",4242
2020-09-02,"CA",5315
2020-09-03,"CA",4070
2020-09-04,"CA",5646
2020-09-05,"CA",4256
2020-09-06,"CA",2079
2020-09-07,"CA",2574
2020-09-08,"CA",2924
2020-09-09,"CA",4661
2020-09-10,"CA",2253
2020-09-11,"CA",5463
2020-09-12,"CA",2979
2020-09-13,"CA",1986
2020-09-14,"CA",4985
2020-09-15,"CA",2906
2020-09-16,"CA",2935
2020-09-17,"CA",4126
2020-09-18,"CA",4421
2020-09-19,"CA",3986
2020-09-20,"CA",1652
2020-09-21,"CA",4933
2020-09-22,"CA",2816
2020-09-23,"CA",3330
2020-09-24,"CA",3205
2020-09-25,"CA",4090
2020-09-26,"CA",0
2020-09-27,"CA",5574
2020-09-28,"CA",3581
2020-09-29,"CA",3098
2020-09-30,"CA",2787
2020-10-01,"CA",3534
2020-10-02,"CA",4175
2020-10-03,"CA",2812
2020-10-04,"CA",2193
2020-10-05,"CA",4007
2020-10-06,"CA",2698
2020-10-07,"CA",3644
2020-10-08,"CA",3620
2020-10-09,"CA",3869
2020-10-10,"CA",2693
2020-10-11,"CA",2218
2020-10-12,"CA",3261
2020-10-13,"CA",4474
2020-10-14,"CA",3231
2020-10-15,"CA",3035
2020-10-16,"CA",3119
2020-10-17,"CA",1906
2020-10-18,"CA",1391
2020-10-19,"CA",4777
2020-10-20,"CA",4128
2020-10-21,"CA",3254
2020-10-22,"CA",6816
2020-10-23,"CA",5510
2020-10-24,"CA",4373
2020-10-25,"CA",2091
2020-10-26,"CA",5136
2020-10-27,"CA",4520
2020-10-28,"CA",4193
2020-10-29,"CA",3909
2020-10-30,"CA",5142
2020-10-31,"CA",3149
2020-11-01,"CA",2977
2020-11-02,"CA",5157
2020-11-03,"CA",5861
2020-11-04,"CA",5212
2020-11-05,"CA",5986
2020-11-06,"CA",6782
2020-11-07,"CA",5322
2020-11-08,"CA",4653
2020-11-09,"CA",7750
2020-11-10,"CA",8603
2020-11-11,"CA",5391
2020-11-12,"CA",10507
2020-11-13,"CA",9815
2020-11-14,"CA",7766
2020-11-15,"CA",6537
2020-11-16,"CA",13236
2020-11-17,"CA",10597
2020-11-18,"CA",11418
2020-11-19,"CA",14413
2020-11-20,"CA",6592
2020-11-21,"CA",16885
2020-11-22,"CA",5428
2020-11-23,"CA",21921
